Latitude: , Longitude: , Altitude: , Time: , Velocity: , Heading:
Latitude: 0.00002282, Longitude: 0.00034446, Altitude: 0.31151996, Time: 6.10, Velocity: 0.64543, Heading: -0.25
Latitude: 0.00002539, Longitude: 0.00033876, Altitude: 0.31160291, Time: 6.20, Velocity: 0.68427, Heading: -0.28
Latitude: 0.00002539, Longitude: 0.00033876, Altitude: 0.31160291, Time: 6.30, Velocity: 0.72378, Heading: -0.31
Latitude: 0.00002856, Longitude: 0.00033262, Altitude: 0.31148107, Time: 6.40, Velocity: 0.76387, Heading: -0.34
Latitude: 0.00002856, Longitude: 0.00033262, Altitude: 0.31148107, Time: 6.50, Velocity: 0.80466, Heading: -0.37
Latitude: 0.00003241, Longitude: 0.00032611, Altitude: 0.31130888, Time: 6.60, Velocity: 0.84621, Heading: -0.40
Latitude: 0.00003241, Longitude: 0.00032611, Altitude: 0.31130888, Time: 6.70, Velocity: 0.88533, Heading: -0.43
Latitude: 0.00003666, Longitude: 0.00031916, Altitude: 0.31140721, Time: 6.80, Velocity: 0.92155, Heading: -0.47
Latitude: 0.00003666, Longitude: 0.00031916, Altitude: 0.31140721, Time: 6.90, Velocity: 0.93829, Heading: -0.49
Latitude: 0.00004069, Longitude: 0.00031165, Altitude: 0.31156536, Time: 7.00, Velocity: 0.94252, Heading: -0.50
Latitude: 0.00004069, Longitude: 0.00031165, Altitude: 0.31156536, Time: 7.10, Velocity: 0.93440, Heading: -0.50
Latitude: 0.00004427, Longitude: 0.00030377, Altitude: 0.31145321, Time: 7.20, Velocity: 0.92414, Heading: -0.49
Latitude: 0.00004427, Longitude: 0.00030377, Altitude: 0.31145321, Time: 7.30, Velocity: 0.91403, Heading: -0.47
Latitude: 0.00004728, Longitude: 0.00029560, Altitude: 0.31146460, Time: 7.40, Velocity: 0.89680, Heading: -0.45
Latitude: 0.00004728, Longitude: 0.00029560, Altitude: 0.31146460, Time: 7.50, Velocity: 0.88295, Heading: -0.42
Latitude: 0.00004966, Longitude: 0.00028719, Altitude: 0.31138004, Time: 7.60, Velocity: 0.86648, Heading: -0.39
Latitude: 0.00004966, Longitude: 0.00028719, Altitude: 0.31138004, Time: 7.70, Velocity: 0.85123, Heading: -0.36
Latitude: 0.00005137, Longitude: 0.00027862, Altitude: 0.31145358, Time: 7.80, Velocity: 0.83675, Heading: -0.32
Latitude: 0.00005137, Longitude: 0.00027862, Altitude: 0.31145358, Time: 7.90, Velocity: 0.82407, Heading: -0.29
Latitude: 0.00005243, Longitude: 0.00026993, Altitude: 0.31135011, Time: 8.00, Velocity: 0.81200, Heading: -0.25
Latitude: 0.00005243, Longitude: 0.00026993, Altitude: 0.31135011, Time: 8.10, Velocity: 0.80157, Heading: -0.21
Latitude: 0.00005287, Longitude: 0.00026116, Altitude: 0.31140589, Time: 8.20, Velocity: 0.79254, Heading: -0.18
Latitude: 0.00005287, Longitude: 0.00026116, Altitude: 0.31140589, Time: 8.30, Velocity: 0.78706, Heading: -0.14
Latitude: 0.00005289, Longitude: 0.00025234, Altitude: 0.31133575, Time: 8.40, Velocity: 0.78552, Heading: -0.11
Latitude: 0.00005289, Longitude: 0.00025234, Altitude: 0.31133575, Time: 8.50, Velocity: 0.78719, Heading: -0.08
Latitude: 0.00005323, Longitude: 0.00024341, Altitude: 0.31145310, Time: 8.60, Velocity: 0.79542, Heading: -0.05
Latitude: 0.00005323, Longitude: 0.00024341, Altitude: 0.31145310, Time: 8.70, Velocity: 0.80394, Heading: -0.04
Latitude: 0.00005435, Longitude: 0.00023442, Altitude: 0.31148227, Time: 8.80, Velocity: 0.81161, Heading: -0.05
Latitude: 0.00005435, Longitude: 0.00023442, Altitude: 0.31148227, Time: 8.90, Velocity: 0.82029, Heading: -0.07
Latitude: 0.00005617, Longitude: 0.00022539, Altitude: 0.31146429, Time: 9.00, Velocity: 0.82952, Heading: -0.09
Latitude: 0.00005617, Longitude: 0.00022539, Altitude: 0.31146429, Time: 9.10, Velocity: 0.83934, Heading: -0.12
Latitude: 0.00005868, Longitude: 0.00021638, Altitude: 0.31137407, Time: 9.20, Velocity: 0.84960, Heading: -0.15
Latitude: 0.00005868, Longitude: 0.00021638, Altitude: 0.31137407, Time: 9.30, Velocity: 0.86024, Heading: -0.18
Latitude: 0.00006185, Longitude: 0.00020745, Altitude: 0.31136163, Time: 9.40, Velocity: 0.87116, Heading: -0.22
Latitude: 0.00006185, Longitude: 0.00020745, Altitude: 0.31136163, Time: 9.50, Velocity: 0.88258, Heading: -0.25
Latitude: 0.00006566, Longitude: 0.00019867, Altitude: 0.31145847, Time: 9.60, Velocity: 0.89488, Heading: -0.28
Latitude: 0.00006566, Longitude: 0.00019867, Altitude: 0.31145847, Time: 9.70, Velocity: 0.90774, Heading: -0.32
Latitude: 0.00006966, Longitude: 0.00018990, Altitude: 0.31130251, Time: 9.80, Velocity: 0.91734, Heading: -0.35
Latitude: 0.00006966, Longitude: 0.00018990, Altitude: 0.31130251, Time: 9.90, Velocity: 0.90675, Heading: -0.38
Latitude: 0.00006966, Longitude: 0.00018990, Altitude: 0.31130251, Time: 10.00, Velocity: 0.88989, Heading: -0.39
Latitude: 0.00007310, Longitude: 0.00018100, Altitude: 0.31139740, Time: 10.10, Velocity: 0.86865, Heading: -0.38
Latitude: 0.00007310, Longitude: 0.00018100, Altitude: 0.31139740, Time: 10.20, Velocity: 0.84369, Heading: -0.37
Latitude: 0.00007584, Longitude: 0.00017202, Altitude: 0.31124347, Time: 10.30, Velocity: 0.82633, Heading: -0.35
Latitude: 0.00007584, Longitude: 0.00017202, Altitude: 0.31124347, Time: 10.40, Velocity: 0.80315, Heading: -0.33
Latitude: 0.00007785, Longitude: 0.00016300, Altitude: 0.31126138, Time: 10.50, Velocity: 0.78627, Heading: -0.30
Latitude: 0.00007785, Longitude: 0.00016300, Altitude: 0.31126138, Time: 10.60, Velocity: 0.76634, Heading: -0.27
Latitude: 0.00007913, Longitude: 0.00015396, Altitude: 0.31148505, Time: 10.70, Velocity: 0.74849, Heading: -0.23
Latitude: 0.00007913, Longitude: 0.00015396, Altitude: 0.31148505, Time: 10.80, Velocity: 0.73320, Heading: -0.20
Latitude: 0.00007971, Longitude: 0.00014492, Altitude: 0.31142727, Time: 10.90, Velocity: 0.71979, Heading: -0.16
Latitude: 0.00007971, Longitude: 0.00014492, Altitude: 0.31142727, Time: 11.00, Velocity: 0.70659, Heading: -0.12
Latitude: 0.00007964, Longitude: 0.00013592, Altitude: 0.31147160, Time: 11.10, Velocity: 0.69900, Heading: -0.09
Latitude: 0.00007964, Longitude: 0.00013592, Altitude: 0.31147160, Time: 11.20, Velocity: 0.69121, Heading: -0.05
Latitude: 0.00007896, Longitude: 0.00012698, Altitude: 0.31118973, Time: 11.30, Velocity: 0.68535, Heading: -0.02
Latitude: 0.00007896, Longitude: 0.00012698, Altitude: 0.31118973, Time: 11.40, Velocity: 0.68741, Heading: 0.01
Latitude: 0.00007823, Longitude: 0.00011799, Altitude: 0.31122406, Time: 11.50, Velocity: 0.69017, Heading: 0.04
Latitude: 0.00007823, Longitude: 0.00011799, Altitude: 0.31122406, Time: 11.60, Velocity: 0.69352, Heading: 0.05
Latitude: 0.00007782, Longitude: 0.00010892, Altitude: 0.31141846, Time: 11.70, Velocity: 0.69674, Heading: 0.05
Latitude: 0.00007782, Longitude: 0.00010892, Altitude: 0.31141846, Time: 11.80, Velocity: 0.69980, Heading: 0.04
Latitude: 0.00007798, Longitude: 0.00009975, Altitude: 0.31145745, Time: 11.90, Velocity: 0.70279, Heading: 0.03
Latitude: 0.00007798, Longitude: 0.00009975, Altitude: 0.31145745, Time: 12.00, Velocity: 0.70598, Heading: 0.01
Latitude: 0.00007883, Longitude: 0.00009050, Altitude: 0.31151934, Time: 12.10, Velocity: 0.71049, Heading: -0.01
Latitude: 0.00007883, Longitude: 0.00009050, Altitude: 0.31151934, Time: 12.20, Velocity: 0.71614, Heading: -0.04
Latitude: 0.00008036, Longitude: 0.00008123, Altitude: 0.31127895, Time: 12.30, Velocity: 0.72209, Heading: -0.07
Latitude: 0.00008036, Longitude: 0.00008123, Altitude: 0.31127895, Time: 12.40, Velocity: 0.72825, Heading: -0.11
Latitude: 0.00008253, Longitude: 0.00007197, Altitude: 0.31137586, Time: 12.50, Velocity: 0.73532, Heading: -0.14
Latitude: 0.00008253, Longitude: 0.00007197, Altitude: 0.31137586, Time: 12.60, Velocity: 0.74262, Heading: -0.16
Latitude: 0.00008506, Longitude: 0.00006272, Altitude: 0.31128671, Time: 12.70, Velocity: 0.74820, Heading: -0.19
Latitude: 0.00008506, Longitude: 0.00006272, Altitude: 0.31128671, Time: 12.80, Velocity: 0.75311, Heading: -0.22
Latitude: 0.00008778, Longitude: 0.00005350, Altitude: 0.31148432, Time: 12.90, Velocity: 0.75607, Heading: -0.24
Latitude: 0.00008778, Longitude: 0.00005350, Altitude: 0.31148432, Time: 13.00, Velocity: 0.75035, Heading: -0.25
Latitude: 0.00009012, Longitude: 0.00004422, Altitude: 0.31135610, Time: 13.10, Velocity: 0.74062, Heading: -0.26
Latitude: 0.00009012, Longitude: 0.00004422, Altitude: 0.31135610, Time: 13.20, Velocity: 0.72088, Heading: -0.25
Latitude: 0.00009180, Longitude: 0.00003497, Altitude: 0.31123411, Time: 13.30, Velocity: 0.70052, Heading: -0.23
Latitude: 0.00009180, Longitude: 0.00003497, Altitude: 0.31123411, Time: 13.40, Velocity: 0.68229, Heading: -0.21
Latitude: 0.00009276, Longitude: 0.00002577, Altitude: 0.31123020, Time: 13.50, Velocity: 0.66348, Heading: -0.19
Latitude: 0.00009276, Longitude: 0.00002577, Altitude: 0.31123020, Time: 13.60, Velocity: 0.64768, Heading: -0.16
Latitude: 0.00009302, Longitude: 0.00001662, Altitude: 0.31132980, Time: 13.70, Velocity: 0.63403, Heading: -0.12
Latitude: 0.00009302, Longitude: 0.00001662, Altitude: 0.31132980, Time: 13.80, Velocity: 0.62272, Heading: -0.09
Latitude: 0.00009261, Longitude: 0.00000756, Altitude: 0.31134107, Time: 13.90, Velocity: 0.61470, Heading: -0.06
Latitude: 0.00009261, Longitude: 0.00000756, Altitude: 0.31134107, Time: 14.00, Velocity: 0.60657, Heading: -0.03
Latitude: 0.00009167, Longitude: -0.00000147, Altitude: 0.31126839, Time: 14.10, Velocity: 0.60030, Heading: 0.01
Latitude: 0.00009167, Longitude: -0.00000147, Altitude: 0.31126839, Time: 14.20, Velocity: 0.60266, Heading: 0.04
Latitude: 0.00009088, Longitude: -0.00001051, Altitude: 0.31130905, Time: 14.30, Velocity: 0.60519, Heading: 0.06
Latitude: 0.00009088, Longitude: -0.00001051, Altitude: 0.31130905, Time: 14.40, Velocity: 0.60479, Heading: 0.07
Latitude: 0.00009078, Longitude: -0.00001966, Altitude: 0.31136942, Time: 14.50, Velocity: 0.60554, Heading: 0.06
Latitude: 0.00009078, Longitude: -0.00001966, Altitude: 0.31136942, Time: 14.60, Velocity: 0.60783, Heading: 0.04
Latitude: 0.00009138, Longitude: -0.00002891, Altitude: 0.31142458, Time: 14.70, Velocity: 0.61123, Heading: 0.02
Latitude: 0.00009138, Longitude: -0.00002891, Altitude: 0.31142458, Time: 14.80, Velocity: 0.61547, Heading: -0.01
Latitude: 0.00009267, Longitude: -0.00003820, Altitude: 0.31137845, Time: 14.90, Velocity: 0.62064, Heading: -0.04
Latitude: 0.00009267, Longitude: -0.00003820, Altitude: 0.31137845, Time: 15.00, Velocity: 0.62631, Heading: -0.07
Latitude: 0.00009463, Longitude: -0.00004748, Altitude: 0.31107217, Time: 15.10, Velocity: 0.63255, Heading: -0.10
Latitude: 0.00009463, Longitude: -0.00004748, Altitude: 0.31107217, Time: 15.20, Velocity: 0.63847, Heading: -0.13
Latitude: 0.00009709, Longitude: -0.00005674, Altitude: 0.31140263, Time: 15.30, Velocity: 0.64602, Heading: -0.17
Latitude: 0.00009709, Longitude: -0.00005674, Altitude: 0.31140263, Time: 15.40, Velocity: 0.65041, Heading: -0.20
Latitude: 0.00009943, Longitude: -0.00006607, Altitude: 0.31128051, Time: 15.50, Velocity: 0.65012, Heading: -0.22
Latitude: 0.00009943, Longitude: -0.00006607, Altitude: 0.31128051, Time: 15.60, Velocity: 0.63381, Heading: -0.22
Latitude: 0.00010114, Longitude: -0.00007537, Altitude: 0.31155847, Time: 15.70, Velocity: 0.61285, Heading: -0.22
Latitude: 0.00010114, Longitude: -0.00007537, Altitude: 0.31155847, Time: 15.80, Velocity: 0.59506, Heading: -0.21
Latitude: 0.00010218, Longitude: -0.00008462, Altitude: 0.31144440, Time: 15.90, Velocity: 0.57537, Heading: -0.19
Latitude: 0.00010218, Longitude: -0.00008462, Altitude: 0.31144440, Time: 16.00, Velocity: 0.55923, Heading: -0.16
Latitude: 0.00010249, Longitude: -0.00009379, Altitude: 0.31137969, Time: 16.10, Velocity: 0.54421, Heading: -0.13
Latitude: 0.00010249, Longitude: -0.00009379, Altitude: 0.31137969, Time: 16.20, Velocity: 0.53153, Heading: -0.10
Latitude: 0.00010211, Longitude: -0.00010288, Altitude: 0.31141078, Time: 16.30, Velocity: 0.52093, Heading: -0.07
Latitude: 0.00010211, Longitude: -0.00010288, Altitude: 0.31141078, Time: 16.40, Velocity: 0.51252, Heading: -0.03
Latitude: 0.00010118, Longitude: -0.00011188, Altitude: 0.31149705, Time: 16.50, Velocity: 0.50585, Heading: 0.00
Latitude: 0.00010118, Longitude: -0.00011188, Altitude: 0.31149705, Time: 16.60, Velocity: 0.50645, Heading: 0.03
Latitude: 0.00010036, Longitude: -0.00012092, Altitude: 0.31127526, Time: 16.70, Velocity: 0.50799, Heading: 0.06
Latitude: 0.00010036, Longitude: -0.00012092, Altitude: 0.31127526, Time: 16.80, Velocity: 0.50903, Heading: 0.07
Latitude: 0.00010026, Longitude: -0.00013007, Altitude: 0.31147576, Time: 16.90, Velocity: 0.51014, Heading: 0.06
Latitude: 0.00010026, Longitude: -0.00013007, Altitude: 0.31147576, Time: 17.00, Velocity: 0.51176, Heading: 0.05
Latitude: 0.00010089, Longitude: -0.00013931, Altitude: 0.31121235, Time: 17.10, Velocity: 0.51504, Heading: 0.02
Latitude: 0.00010089, Longitude: -0.00013931, Altitude: 0.31121235, Time: 17.20, Velocity: 0.51925, Heading: -0.00
Latitude: 0.00010221, Longitude: -0.00014861, Altitude: 0.31155252, Time: 17.30, Velocity: 0.52439, Heading: -0.03
Latitude: 0.00010221, Longitude: -0.00014861, Altitude: 0.31155252, Time: 17.40, Velocity: 0.52977, Heading: -0.07
Latitude: 0.00010423, Longitude: -0.00015789, Altitude: 0.31139731, Time: 17.50, Velocity: 0.53218, Heading: -0.10
Latitude: 0.00010423, Longitude: -0.00015789, Altitude: 0.31139731, Time: 17.60, Velocity: 0.53882, Heading: -0.13
Latitude: 0.00010671, Longitude: -0.00016716, Altitude: 0.31132344, Time: 17.70, Velocity: 0.54610, Heading: -0.17
Latitude: 0.00010671, Longitude: -0.00016716, Altitude: 0.31132344, Time: 17.80, Velocity: 0.55044, Heading: -0.20
Latitude: 0.00010899, Longitude: -0.00017659, Altitude: 0.31130505, Time: 17.90, Velocity: 0.54859, Heading: -0.22
Latitude: 0.00010899, Longitude: -0.00017659, Altitude: 0.31130505, Time: 18.00, Velocity: 0.53170, Heading: -0.22
Latitude: 0.00011062, Longitude: -0.00018589, Altitude: 0.31127317, Time: 18.10, Velocity: 0.51184, Heading: -0.22
Latitude: 0.00011062, Longitude: -0.00018589, Altitude: 0.31127317, Time: 18.20, Velocity: 0.49373, Heading: -0.20
